Date,Temperature,Humidity,UV
2020-09-24,26.331349322100323,59.70686578671064,-9999.0
2020-09-25,,,8.0
2020-09-26,22.565217335800597,-9999.0,4.0
2020-09-27,29.125911940804034,65.48891009750335,6.0
2020-09-28,-9999.0,60.73518909536424,4.0
2020-09-29,29.078682255629396,58.28150337897522,2.0
2020-09-30,19.737989304919807,63.35597581519934,5.0
2020-10-01,21.166354966186333,40.2764512882279,10.0
2020-10-02,,60.42588045564573,10.0
2020-10-03,26.1941757394097,62.8845001743793,1.0
2020-10-04,23.81224515782772,66.52670860999446,4.0
2020-10-05,36.75963276248939,64.99888482883799,
2020-10-06,32.15877923838273,,3.0
2020-10-07,28.615557083326696,60.87372508163556,1.0
2020-10-08,19.279210732592553,78.39091112975103,3.0
2020-10-09,21.267065179633036,50.87242745654912,8.0
2020-10-10,,58.65168855256146,5.0
2020-10-11,20.367279624577204,59.01137009808787,7.0
2020-10-12,16.677615605904805,57.12927510788887,2.0
2020-10-13,30.91021880047776,77.09908514607696,10.0
2020-10-14,23.41215064838096,68.75771296222531,6.0
2020-10-15,31.8129935720768,54.937373646919866,9.0
2020-10-16,27.74461186569951,68.95516179202295,1.0
2020-10-17,30.907976588475673,47.596059965129186,5.0
2020-10-18,27.497858589446412,73.49044378020292,5.0
2020-10-19,29.984590857902692,48.98996101472358,1.0
2020-10-20,27.04013779928473,,1.0
2020-10-21,25.334368934251767,48.838597048362445,9.0
2020-10-22,17.5298723039055,54.78043399622024,5.0
2020-10-23,21.5712616885706,74.94329497811303,6.0
2020-10-24,,28.209220636775242,1.0
2020-10-25,25.988571159380246,45.67081390501082,6.0
2020-10-26,-9999.0,58.71751192368575,4.0
2020-10-27,16.32551662993551,,3.0
2020-10-28,20.259683754265932,70.89381151796414,10.0
2020-10-29,20.093544213396513,,1.0
2020-10-30,31.23119420528979,44.457948582032074,7.0
2020-10-31,23.89810071009627,55.590824942761074,5.0
2020-11-01,19.911490056790015,50.693492136229885,10.0
2020-11-02,25.141204280544066,,9.0
2020-11-03,24.793419060674708,72.3882039344052,7.0
2020-11-04,34.855032662573066,74.85174719485443,5.0
2020-11-05,24.790875917063765,58.96125190530471,1.0
2020-11-06,25.08118334224049,,5.0
2020-11-07,26.32111210804986,59.69374178079811,10.0
2020-11-08,22.7334906198255,65.85189042126439,8.0
2020-11-09,22.305597435310517,57.99139293202626,-9999.0
2020-11-10,24.53266711887377,72.3377984826773,9.0
2020-11-11,29.06179478562143,77.08137231972653,10.0
2020-11-12,29.674382744749657,65.69837513985134,6.0
2020-11-13,27.169559594956652,49.899857241853084,4.0
2020-11-14,24.743920671610695,56.24796354455198,9.0
2020-11-15,21.168239670039384,84.34053103388628,9.0
2020-11-16,30.10111046458757,53.87055398882117,-9999.0
2020-11-17,,36.4951260268434,10.0
2020-11-18,24.545506260928104,68.90853128712948,3.0
2020-11-19,22.880928632895877,71.76923646227696,8.0
2020-11-20,27.590636447264345,51.93794639196804,5.0
2020-11-21,25.64063017702622,54.56398904766507,4.0
2020-11-22,20.273666368323845,,8.0
2020-11-23,23.607291028642955,74.19598797694059,4.0
2020-11-24,29.306284376406495,64.05270011799685,10.0
2020-11-25,23.70285112576714,57.57459741830278,2.0
2020-11-26,32.63341549800492,73.2977206821014,9.0
2020-11-27,16.88816706247593,36.462422480816315,2.0
2020-11-28,28.748434282645654,,7.0
2020-11-29,20.882538673142044,50.64063273435386,4.0
2020-11-30,23.910576848985617,54.392268335117095,8.0
2020-12-01,27.759484578122628,57.1934199123709,4.0
2020-12-02,28.822523770449887,58.28352075059048,10.0
2020-12-03,17.74609924212695,53.956004817885116,8.0
2020-12-04,31.640241089786542,71.35366358651822,4.0
2020-12-05,31.059313644007286,61.88932594041433,9.0
2020-12-06,22.366742926033464,58.39026669057844,6.0
2020-12-07,23.367030019758694,,3.0
2020-12-08,28.75655635344831,63.82102765919278,9.0
2020-12-09,21.154343302623694,65.93984886201672,4.0
2020-12-10,18.670422898652276,65.41197127938716,
2020-12-11,-9999.0,59.546872673901596,9.0
2020-12-12,29.777724926600733,59.13434178757685,2.0
2020-12-13,23.758868139750664,56.526534816005714,7.0
2020-12-14,13.666787071381872,54.49123730710474,6.0
2020-12-15,22.644154897820442,75.52979099258067,9.0
2020-12-16,25.059963335916777,76.10011605187779,7.0
2020-12-17,20.752705703630536,55.15763221106535,9.0
2020-12-18,23.368775970887057,71.70640927804047,3.0
2020-12-19,27.036492727812558,54.339395703541825,4.0
2020-12-20,19.469173829576334,63.55453656867254,5.0
2020-12-21,34.197098197600795,42.59463626591916,10.0
2020-12-22,21.39620602504711,63.96768069439454,3.0
2020-12-23,-9999.0,74.32067434495653,9.0
2020-12-24,26.713380061597373,54.130405249333215,6.0
2020-12-25,28.310835358852675,50.81893134863358,2.0
2020-12-26,25.25230602466755,68.75685206139275,10.0
2020-12-27,21.358632526198452,58.1340003037542,7.0
2020-12-28,24.39208114340943,80.02907963452418,2.0
2020-12-29,-9999.0,74.55504636099394,9.0
2020-12-30,23.000299207802676,73.00851058799887,2.0
2020-12-31,24.111795457901717,59.20381006222018,5.0
2021-01-01,17.74873642619432,59.705068790856906,10.0
2021-01-02,20.180055235745325,27.586066441259234,-9999.0
2021-01-03,21.66331308720209,72.73710517653069,10.0
2021-01-04,33.675089867994885,68.68988254741143,2.0
2021-01-05,24.063514778541332,40.15495738530357,3.0
2021-01-06,23.734652735689217,,7.0
2021-01-07,29.90936420768603,,6.0
2021-01-08,21.878028121523393,63.649170419679294,8.0
2021-01-09,25.389701608787107,64.88363428924022,6.0
2021-01-10,21.855102069377743,,5.0
2021-01-11,18.215254520847406,56.1828834117351,8.0
2021-01-12,21.817492149310954,56.681720247148576,9.0
2021-01-13,20.784290528605446,55.27015215251467,-9999.0
2021-01-14,23.880827671658952,73.00142637707191,1.0
2021-01-15,24.27350093000311,78.03190805476808,10.0
2021-01-16,25.540204303808405,37.281347030538875,3.0
2021-01-17,22.541911078492024,67.47958116482772,2.0
2021-01-18,19.47862577181584,60.24840954133471,2.0
2021-01-19,23.000590832589182,55.566623318504355,7.0
2021-01-20,26.894763472853178,52.845806842308036,1.0
2021-01-21,28.506759719626626,,3.0
2021-01-22,35.91403791692913,67.74505449590112,1.0
2021-01-23,32.38199683839623,79.49246950945985,4.0
2021-01-24,36.51143939923186,73.15068698906578,7.0
2021-01-25,31.975342108256676,57.50561167447864,4.0
2021-01-26,20.52419254654412,60.92361018798903,9.0
2021-01-27,27.61332202561609,82.76435967252729,2.0
2021-01-28,21.990618698578082,67.56600292211438,5.0
2021-01-29,26.558230155113225,65.93141872760201,
2021-01-30,27.39268749365923,58.27463896864182,4.0
2021-01-31,29.2979675949363,53.4233289447213,6.0
2021-02-01,23.51436940578037,50.00067739580321,4.0
2021-02-02,27.110353250467952,65.21773175746455,9.0
2021-02-03,25.664153587840552,64.95897284597064,7.0
2021-02-04,24.70644672741895,63.22353914494032,6.0
2021-02-05,22.1165540379106,61.803142484721334,3.0
2021-02-06,31.475338107781262,56.830042718980614,8.0
2021-02-07,15.791910104804119,44.306580098296365,9.0
2021-02-08,26.58591548068943,59.53297989278068,9.0
2021-02-09,23.569757885334088,45.13502306680542,1.0
2021-02-10,18.399074785724235,49.40678851458146,7.0
2021-02-11,24.29266900726781,55.63255122516708,7.0
2021-02-12,28.913697615635098,63.71015225848853,9.0
2021-02-13,26.386049129691724,52.1778646185063,4.0
2021-02-14,29.969099894014878,56.61059856963933,9.0
2021-02-15,24.122222314238353,62.919394941053426,2.0
2021-02-16,-9999.0,70.43028418286391,
2021-02-17,20.90294723009007,65.84526998907644,3.0
2021-02-18,20.81369584396959,88.18958688424115,5.0
2021-02-19,19.44582513139892,55.903613585783305,2.0
2021-02-20,30.040658908188902,69.03945008585946,
2021-02-21,27.548269779161352,59.75003783267954,3.0
2021-02-22,26.828222372656462,,10.0
2021-02-23,27.421029023796066,42.00580424597474,3.0
2021-02-24,28.50242408464951,67.73990047983021,10.0
2021-02-25,23.27525741319831,63.65190116088871,5.0
2021-02-26,20.468314428844618,,4.0
2021-02-27,17.362693175311925,70.94772584381865,3.0
2021-02-28,32.984920128498615,58.66169473405493,7.0
2021-03-01,24.808279129235416,50.84187276608291,1.0
2021-03-02,22.15585081572241,72.799003240231,8.0
2021-03-03,25.167343749448882,66.21632501226698,7.0
2021-03-04,28.522559813849124,58.02140720786822,9.0
2021-03-05,-9999.0,42.12584463806995,3.0
2021-03-06,,57.59863948417991,2.0
2021-03-07,,48.80582293296325,10.0
2021-03-08,17.765441914140254,77.90605282063522,3.0
2021-03-09,18.051194264858914,50.05310925207967,7.0
2021-03-10,21.9433210842277,52.32651058083045,
2021-03-11,24.380087244862846,70.92091575042804,7.0
2021-03-12,23.45076160022906,63.97171236453318,6.0
2021-03-13,21.47412245644662,71.72448118588099,
2021-03-14,25.220413207239073,53.288244194629215,2.0
2021-03-15,20.340386032038637,75.59178896697972,4.0
2021-03-16,19.148043747389593,71.27452448033101,2.0
2021-03-17,24.79962790924576,53.225867479396385,9.0
2021-03-18,28.18616649504083,85.70746668576768,1.0
2021-03-19,25.512476054556746,49.10997778363803,
2021-03-20,,65.21370719694615,4.0
2021-03-21,15.662535783521466,62.055129413599786,10.0
2021-03-22,19.202053028847192,50.30030126032203,6.0
2021-03-23,20.97070254981812,64.15061236248526,6.0
2021-03-24,25.39917560042046,66.469458110863,5.0
2021-03-25,20.690668907219703,43.60193536253402,1.0
2021-03-26,20.01525393877803,59.57095649955632,7.0
2021-03-27,25.650184445965976,59.106846976161755,6.0
2021-03-28,25.20608759187277,64.76993723432793,
2021-03-29,25.282722832198203,48.26842562411946,7.0
2021-03-30,26.754085012950444,54.19815184231088,5.0
2021-03-31,15.785773619417775,64.49509307605392,1.0
2021-04-01,29.800054649288217,61.81337973674576,6.0
2021-04-02,31.674396780282127,63.958715696552744,1.0
2021-04-03,31.085226484837413,68.91646143842803,2.0
2021-04-04,26.129197267556673,61.06859088564142,6.0
2021-04-05,21.831702762930174,68.82178468050006,7.0
2021-04-06,23.27035031196215,55.4482487847839,6.0
2021-04-07,30.031806969983545,77.35085144045459,7.0
2021-04-08,,,9.0
2021-04-09,-9999.0,57.747570231092006,5.0
2021-04-10,33.88933691028997,63.51473441277325,3.0
2021-04-11,32.578005998488344,47.288314438830916,7.0
2021-04-12,21.20441568316242,65.6174511899106,3.0
2021-04-13,23.128973230661405,52.41540157827518,9.0
2021-04-14,,43.59148020169996,6.0
2021-04-15,26.906907881988662,51.25110068064657,3.0
2021-04-16,23.730321950458244,56.65449629953679,2.0
2021-04-17,27.60107050746583,76.22766203318977,
2021-04-18,22.71081787623277,54.40201017599548,10.0
2021-04-19,35.24708797789118,30.172493493843746,4.0
2021-04-20,25.79106066637128,51.992765351739685,1.0
2021-04-21,26.75440002733993,70.54241373008605,9.0
2021-04-22,25.624047478023044,53.299260045009056,6.0
2021-04-23,23.736689640987183,65.4668095932096,8.0
2021-04-24,22.456065230918057,65.99291742425278,10.0
2021-04-25,29.71904350528077,73.50465462445486,7.0
2021-04-26,23.600478561350975,52.76976436422227,6.0
2021-04-27,27.196170051977866,,4.0
2021-04-28,24.18259955740964,77.83701319414715,9.0
2021-04-29,-9999.0,53.991700233228016,1.0
2021-04-30,25.409728377529127,55.70029704562476,5.0
2021-05-01,16.881227169477476,60.78874740033885,8.0
2021-05-02,27.736050838730574,39.98515782287865,4.0
2021-05-03,18.600347996458453,53.18423916267365,9.0
2021-05-04,28.00043778863711,68.52283953639409,3.0
2021-05-05,26.49786773266152,-9999.0,4.0
2021-05-06,23.654846354771347,67.20660236901128,9.0
2021-05-07,24.51228042161965,73.79377155998573,6.0
2021-05-08,35.018922452179304,87.21705769501622,5.0
2021-05-09,24.830856336288534,61.68298677400832,8.0
2021-05-10,27.361601422677378,53.36161921630353,7.0
2021-05-11,26.057353541639067,52.02341101633658,-9999.0
2021-05-12,-9999.0,71.51679457520503,1.0
2021-05-13,24.469263741009442,71.4991602427693,10.0
2021-05-14,22.37853631839238,60.82205609926726,10.0
2021-05-15,33.4160163035809,44.73976949452326,2.0
2021-05-16,23.054330795371197,74.8610481615603,2.0
2021-05-17,29.653321939398463,62.088658430792606,4.0
2021-05-18,-9999.0,57.861850734903,7.0
2021-05-19,24.135127584951075,70.50413672218951,9.0
2021-05-20,31.038455467550477,67.93948949650886,2.0
2021-05-21,33.975480352825116,63.2662613566785,7.0
2021-05-22,27.048735405173993,34.829639984692946,6.0
2021-05-23,26.37290422094362,60.2538063517342,10.0
2021-05-24,27.699304542812843,77.14491842016199,4.0
2021-05-25,28.972676502331836,74.73301339620063,1.0
2021-05-26,14.137355009977359,57.97885180088167,3.0
2021-05-27,29.578552562401764,57.749532311756106,6.0
2021-05-28,25.941800811576147,-9999.0,5.0
2021-05-29,23.828884826119612,74.00445335338709,5.0
2021-05-30,22.587660683143614,34.52702598547041,7.0
2021-05-31,23.57152983882333,54.05579309644977,9.0
2021-06-01,17.4023341465066,37.10007195581652,1.0
2021-06-02,23.013602829941714,,8.0
2021-06-03,31.390489049973876,59.84459937857352,1.0
2021-06-04,21.523566238897455,51.29134725531986,9.0
2021-06-05,23.54608375497475,54.943223274468686,7.0
2021-06-06,34.19880072722568,64.716400866102,9.0
2021-06-07,18.262710835501444,-9999.0,1.0
2021-06-08,26.77002926525542,-9999.0,7.0
2021-06-09,29.276751518346867,,7.0
2021-06-10,19.145287990488896,55.00040192484439,9.0
2021-06-11,,57.26231616413846,10.0
2021-06-12,27.75891115968317,53.744829608135994,3.0
2021-06-13,25.15036088373313,56.10654282154311,9.0
2021-06-14,32.13046163405124,62.982603273149,9.0
2021-06-15,28.890331610290094,61.722021817444976,8.0
2021-06-16,19.31193328863467,,-9999.0
2021-06-17,22.842481327252766,65.22077331580032,6.0
2021-06-18,28.139224833048523,-9999.0,5.0
2021-06-19,,66.4410460741132,
2021-06-20,21.75926701919556,60.89810468353512,5.0
2021-06-21,18.772533008367066,75.47950700780154,6.0
2021-06-22,-9999.0,,6.0
